id;nazwa;info_zab;cena
"39813";"Ricoh  SP1000 SP1100   FAX1140 / 1180";"0.0";"0.0"
"47740";"Ricoh  SP1200";"0.0";"0.0"
"47910";"Ricoh  SP1200 OPC";"0.0";"0.0"
"40850";"Ricoh  SP330";"0.0";"0.0"
"39500";"Ricoh  SP3300";"0.0";"0.0"
"39618";"Ricoh  SP3400";"0.0";"0.0"
"48349";"Ricoh  SP3710";"0.0";"0.0"
"39592";"Ricoh  SP4100  15 K";"0.0";"0.0"
"39993";"Ricoh  SP4100  7,5 K";"0.0";"0.0"
"40037";"Ricoh  SP4500/4510  OPC";"0.0";"0.0"
"39971";"Ricoh  SP4500E  toner";"0.0";"0.0"
"40235";"Ricoh  SP4510E  toner";"0.0";"0.0"
